ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
41.00	72.00	585.00	1479.00	3049.00	110478.00	0.63	1.28	2.34	4422.00	110478.00	36.23	15.00	43.00	3.91	15.27	1.21	0.00	36.23	0.00	0.00	0.00	0.13	3049.00	26.96	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
42.00	804.00	604.00	72.00	3043.00	119854.00	0.34	1.06	1.01	4160.00	119854.00	39.39	16.00	47.00	4.11	16.91	1.30	0.00	39.39	0.00	0.00	0.00	0.51	3043.00	26.91	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
43.00	1104.00	819.00	804.00	3023.00	117724.00	0.67	1.35	0.82	4224.00	117724.00	38.94	18.00	49.00	5.86	34.35	1.62	0.00	38.94	0.00	0.00	0.00	0.18	3023.00	26.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
44.00	431.00	656.00	1105.00	3011.00	112709.00	0.61	1.26	2.41	4160.00	112709.00	37.43	22.00	45.00	3.82	14.57	1.43	0.00	37.43	0.00	0.00	0.00	0.15	3011.00	26.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
45.00	1351.00	571.00	432.00	3007.00	119541.00	0.57	1.22	-2.60	3904.00	119541.00	39.75	20.00	49.00	5.72	32.72	1.70	0.00	39.75	0.00	0.00	0.00	0.24	3007.00	26.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
46.00	705.00	531.00	1353.00	2923.00	110431.00	0.40	1.09	2.69	4092.00	110431.00	37.78	21.00	45.00	4.49	20.19	1.52	0.00	37.78	0.00	0.00	0.00	0.13	2923.00	25.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
47.00	939.00	661.00	705.00	2918.00	118242.00	0.41	1.10	2.43	3660.00	118242.00	40.52	15.00	50.00	5.14	26.46	1.35	0.00	40.52	0.00	0.00	0.00	0.18	2918.00	25.80	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
48.00	91.00	474.00	940.00	2899.00	108020.00	0.72	1.45	2.95	3650.00	108020.00	37.26	22.00	41.00	3.47	12.01	1.33	0.00	37.26	0.00	0.00	0.00	0.16	2899.00	25.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
49.00	31.00	692.00	91.00	2880.00	101872.00	0.77	1.56	2.52	3953.00	101872.00	35.37	17.00	42.00	3.45	11.93	1.27	0.00	35.37	0.00	0.00	0.00	0.52	2880.00	25.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
50.00	775.00	538.00	31.00	2810.00	110906.00	0.48	1.14	2.72	3472.00	110906.00	39.47	21.00	46.00	4.86	23.63	1.69	0.00	39.47	0.00	0.00	0.00	0.65	2810.00	24.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
51.00	877.00	866.00	776.00	2804.00	96683.00	0.68	1.37	1.68	4050.00	96683.00	34.48	19.00	44.00	3.78	14.32	1.25	0.00	34.48	0.00	0.00	0.00	0.17	2804.00	24.79	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
52.00	921.00	603.00	878.00	2796.00	110676.00	0.55	1.20	0.81	4356.00	110676.00	39.58	16.00	48.00	4.55	20.70	1.49	0.00	39.58	0.00	0.00	0.00	0.16	2796.00	24.72	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
53.00	953.00	714.00	921.00	2777.00	116678.00	0.58	1.22	2.18	3596.00	116678.00	42.02	22.00	51.00	5.00	25.00	1.47	0.00	42.02	0.00	0.00	0.00	0.17	2777.00	24.55	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
