ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
198.00	1144.00	34.00	0.00	1501.00	131800.00	1.00	33.73	-1.53	2184.00	131800.00	87.81	39.00	255.00	27.93	780.19	8.20	0.00	87.81	0.00	0.00	0.00	0.89	1501.00	13.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
199.00	323.00	361.00	0.00	1500.00	141109.00	1.00	33.19	-1.72	1862.00	141109.00	94.07	35.00	194.00	21.68	469.99	6.52	0.00	94.07	0.00	0.00	0.00	0.94	1500.00	13.26	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
200.00	13.00	621.00	0.00	1349.00	126210.00	1.00	31.13	0.09	2088.00	126210.00	93.56	35.00	255.00	37.25	1387.46	8.32	0.00	93.56	0.00	0.00	0.00	1.01	1349.00	11.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
201.00	954.00	400.00	0.00	1310.00	146734.00	1.00	29.27	-1.59	2035.00	146734.00	112.01	40.00	239.00	28.85	832.09	7.19	0.00	112.01	0.00	0.00	0.00	0.90	1310.00	11.58	0.04	0.00	0.00	0.00	0.00	0.00	0.00	
202.00	644.00	27.00	0.00	1290.00	102515.00	1.00	34.45	-1.92	2107.00	102515.00	79.47	35.00	255.00	27.28	744.30	8.90	0.00	79.47	0.00	0.00	0.00	0.98	1290.00	11.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
203.00	571.00	1064.00	0.00	1259.00	123078.00	1.00	22.89	-1.69	1700.00	123078.00	97.76	36.00	163.00	22.97	527.68	6.63	0.00	97.76	0.00	0.00	0.00	1.11	1259.00	11.13	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
204.00	1094.00	12.00	0.00	1217.00	107003.00	1.00	26.16	-1.51	1428.00	107003.00	87.92	35.00	199.00	21.60	466.55	7.22	0.00	87.92	0.00	0.00	0.00	0.95	1217.00	10.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
206.00	705.00	11.00	0.00	1023.00	86388.00	1.00	25.87	-1.49	1500.00	86388.00	84.45	36.00	255.00	37.35	1395.33	9.82	0.00	84.45	0.00	0.00	0.00	0.95	1023.00	9.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
207.00	956.00	473.00	0.00	875.00	89942.00	1.00	17.83	-1.01	1820.00	89942.00	102.79	39.00	160.00	16.56	274.37	5.45	0.00	102.79	0.00	0.00	0.00	1.16	875.00	7.74	0.07	0.00	0.00	0.00	0.00	0.00	0.00	
208.00	696.00	336.00	0.00	827.00	39189.00	1.00	25.29	-1.63	1147.00	39189.00	47.39	39.00	61.00	3.61	13.04	1.50	0.00	47.39	0.00	0.00	0.00	0.79	827.00	7.31	0.05	0.00	0.00	0.00	0.00	0.00	0.00	
209.00	711.00	350.00	0.00	326.00	13639.00	1.00	11.20	-1.83	480.00	13639.00	41.84	37.00	49.00	2.11	4.45	1.26	0.00	41.84	0.00	0.00	0.00	0.79	326.00	2.88	0.06	0.00	0.00	0.00	0.00	0.00	0.00	
210.00	967.00	322.00	0.00	303.00	33051.00	1.00	11.09	-1.01	513.00	33051.00	109.08	44.00	123.00	11.87	140.97	3.97	0.00	109.08	0.00	0.00	0.00	0.82	303.00	2.68	0.13	0.00	0.00	0.00	0.00	0.00	0.00	
211.00	276.00	1071.00	0.00	287.00	16804.00	0.99	7.90	-1.59	328.00	16804.00	58.55	40.00	76.00	8.54	73.01	4.82	0.00	58.55	0.00	0.00	0.00	0.89	287.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
212.00	487.00	288.00	0.00	255.00	12258.00	0.99	7.94	-1.64	380.00	12258.00	48.07	37.00	61.00	4.64	21.54	3.17	0.00	48.07	0.00	0.00	0.00	0.84	255.00	2.25	0.07	0.00	0.00	0.00	0.00	0.00	0.00	
213.00	1464.00	462.00	0.00	149.00	9553.00	0.99	7.94	-2.12	260.00	9553.00	64.11	39.00	77.00	10.00	100.07	5.89	0.00	64.11	0.00	0.00	0.00	0.69	149.00	1.32	0.09	0.00	0.00	0.00	0.00	0.00	0.00	
214.00	805.00	337.00	0.00	140.00	6786.00	0.99	7.40	-1.11	264.00	6786.00	48.47	39.00	54.00	3.78	14.31	2.54	0.00	48.47	0.00	0.00	0.00	0.71	140.00	1.24	0.09	0.00	0.00	0.00	0.00	0.00	0.00	
215.00	400.00	347.00	0.00	98.00	6751.00	0.97	4.49	-1.83	200.00	6751.00	68.89	39.00	95.00	16.40	268.82	12.06	0.00	68.89	0.00	0.00	0.00	0.77	98.00	0.87	0.12	0.00	0.00	0.00	0.00	0.00	0.00	
216.00	671.00	546.00	0.00	80.00	5167.00	0.98	5.42	-0.47	144.00	5167.00	64.59	39.00	85.00	15.22	231.64	10.32	0.00	64.59	0.00	0.00	0.00	0.62	80.00	0.71	0.12	0.00	0.00	0.00	0.00	0.00	0.00	
217.00	1086.00	658.00	0.00	71.00	4922.00	0.97	4.09	-1.29	133.00	4922.00	69.32	40.00	97.00	17.65	311.54	14.39	0.00	69.32	0.00	0.00	0.00	0.67	71.00	0.63	0.13	0.00	0.00	0.00	0.00	0.00	0.00	
